1530772586759000064,-0.11345,0.04396,0.12803,0.71823,-0.66803,-0.17147,0.09214,0.01198,0.13903,-0.07916,
1530772586808999936,-0.11387,0.04954,0.12465,0.72079,-0.65485,-0.19272,0.12039,-0.00895,0.08224,-0.08100,
1530772586859000064,-0.11562,0.05220,0.12139,0.72052,-0.64567,-0.20878,0.14268,-0.04131,0.04381,-0.08609,
1530772586908999936,-0.11856,0.05296,0.11816,0.71940,-0.63684,-0.22414,0.16325,-0.06080,-0.00423,-0.09038,
1530772586959000064,-0.12204,0.05127,0.11469,0.71686,-0.63274,-0.23373,0.17643,-0.05658,-0.05820,-0.10500,
1530772587008999936,-0.12498,0.04731,0.10984,0.71631,-0.63060,-0.23451,0.18505,-0.02364,-0.10387,-0.12305,
1530772587059000064,-0.12602,0.04153,0.10468,0.71287,-0.63804,-0.22549,0.18403,0.04541,-0.14430,-0.13870,
1530772587108000000,-0.12452,0.03399,0.09864,0.71415,-0.64649,-0.20440,0.17396,0.08883,-0.16267,-0.14437,
1530772587157999872,-0.12203,0.02500,0.09220,0.71073,-0.66327,-0.17494,0.15598,0.08505,-0.19259,-0.13285,
1530772587208000000,-0.11981,0.01544,0.08655,0.70412,-0.68248,-0.14443,0.13260,0.07108,-0.17891,-0.11855,
1530772587257999872,-0.11687,0.00708,0.08120,0.69617,-0.69925,-0.11621,0.11352,0.06820,-0.16579,-0.10840,
1530772587308000000,-0.11295,-0.00051,0.07639,0.69002,-0.71163,-0.08927,0.09739,0.06146,-0.16434,-0.10169,
1530772587358000128,-0.10920,-0.00716,0.07247,0.68427,-0.72181,-0.06321,0.08222,0.06022,-0.15550,-0.08222,
1530772587408000000,-0.10420,-0.01320,0.07006,0.67566,-0.73331,-0.03916,0.06494,0.06807,-0.15422,-0.06245,
1530772587457999872,-0.09787,-0.01951,0.06863,0.66773,-0.74262,-0.01352,0.04965,0.06914,-0.16455,-0.05910,
1530772587508000000,-0.09060,-0.02506,0.06891,0.66712,-0.74386,0.01031,0.03890,0.07265,-0.16483,-0.02963,
1530772587558000128,-0.08377,-0.03060,0.07165,0.67286,-0.73850,0.03164,0.02957,0.05241,-0.17439,0.01839,
1530772587608000000,-0.07874,-0.03672,0.07624,0.68447,-0.72720,0.04897,0.01700,0.02876,-0.16270,0.06004,
1530772587657000192,-0.07496,-0.04181,0.08267,0.70160,-0.71020,0.05790,0.00372,0.01538,-0.12505,0.10379,
1530772587707000064,-0.07225,-0.04581,0.09024,0.72232,-0.68895,0.05939,-0.00825,-0.00101,-0.10701,0.12884,
1530772587756999936,-0.06996,-0.04998,0.09821,0.74379,-0.66561,0.05773,-0.02034,-0.01319,-0.09926,0.14635,
1530772587806999808,-0.06782,-0.05460,0.10642,0.76488,-0.64111,0.05288,-0.03381,-0.03030,-0.09970,0.16505,
1530772587857000192,-0.06719,-0.06040,0.11439,0.78602,-0.61420,0.04847,-0.05090,-0.05786,-0.11175,0.15501,
1530772587907000064,-0.06804,-0.06654,0.12130,0.80771,-0.58392,0.04423,-0.06852,-0.07512,-0.10296,0.12527,
1530772587956999936,-0.06981,-0.07184,0.12664,0.82677,-0.55532,0.04218,-0.07932,-0.07818,-0.07824,0.09520,
1530772588007000064,-0.07236,-0.07616,0.13120,0.84588,-0.52495,0.03496,-0.08768,-0.08671,-0.06033,0.08044,
1530772588056999936,-0.07551,-0.07891,0.13500,0.86199,-0.49781,0.02265,-0.09297,-0.08867,-0.01417,0.06953,
1530772588107000064,-0.07836,-0.07964,0.13856,0.87302,-0.47934,0.00192,-0.08984,-0.08293,0.02796,0.06614,
1530772588157000192,-0.08190,-0.07836,0.14168,0.87900,-0.46925,-0.02722,-0.08017,-0.09695,0.06507,0.04934,
1530772588206000128,-0.08633,-0.07482,0.14374,0.88192,-0.46266,-0.05981,-0.06768,-0.11046,0.11139,0.02923,
1530772588256000000,-0.09196,-0.06938,0.14454,0.87727,-0.46811,-0.09367,-0.04992,-0.13526,0.13844,-0.00764,
1530772588305999872,-0.09892,-0.06317,0.14305,0.86290,-0.49039,-0.11848,-0.02958,-0.15198,0.15292,-0.05490,
1530772588356000000,-0.10638,-0.05621,0.13997,0.84462,-0.51627,-0.14143,-0.00903,-0.15630,0.17735,-0.07433,
1530772588405999872,-0.11420,-0.04784,0.13550,0.82445,-0.54044,-0.16719,0.01581,-0.16186,0.20034,-0.11123,
1530772588456000000,-0.12214,-0.03789,0.12971,0.80481,-0.55876,-0.19480,0.04598,-0.16369,0.21642,-0.12602,
1530772588506000128,-0.13010,-0.02723,0.12296,0.78566,-0.57217,-0.22163,0.07904,-0.15890,0.21256,-0.13167,
1530772588556000000,-0.13790,-0.01697,0.11620,0.76890,-0.57886,-0.24705,0.11258,-0.17699,0.17735,-0.11628,
1530772588605999872,-0.14649,-0.00842,0.11036,0.75398,-0.58236,-0.26875,0.14192,-0.19923,0.13727,-0.08943,
1530772588656000000,-0.15598,-0.00153,0.10559,0.73949,-0.58417,-0.28948,0.16764,-0.22289,0.11610,-0.06653,
1530772588706000128,-0.16597,0.00497,0.10164,0.72432,-0.58207,-0.31315,0.19621,-0.24065,0.09386,-0.04518,
1530772588756000000,-0.17650,0.00989,0.09923,0.70198,-0.58551,-0.33978,0.22127,-0.23399,0.06155,-0.01278,
1530772588805000192,-0.18543,0.01281,0.09810,0.68344,-0.58566,-0.36241,0.24202,-0.20410,0.03114,0.01804,
1530772588855000064,-0.19356,0.01529,0.09837,0.67590,-0.57014,-0.38440,0.26520,-0.19709,0.04524,0.04810,
1530772588904999936,-0.20210,0.01864,0.10017,0.67011,-0.54690,-0.40716,0.29339,-0.20599,0.05161,0.09195,
1530772588954999808,-0.21055,0.02074,0.10364,0.65817,-0.53694,-0.42741,0.30957,-0.19516,0.02633,0.12108,
1530772589005000192,-0.21839,0.02158,0.10757,0.65059,-0.52615,-0.44440,0.32002,-0.17059,0.01988,0.11945,
1530772589055000064,-0.22578,0.02162,0.11093,0.64960,-0.51160,-0.45625,0.32882,-0.15368,0.00742,0.12011,
1530772589104999936,-0.23258,0.02040,0.11369,0.65029,-0.50055,-0.46514,0.33197,-0.14382,-0.00415,0.11081,
1530772589155000064,-0.23928,0.01837,0.11579,0.65269,-0.49052,-0.47159,0.33315,-0.14288,0.00748,0.09008,
1530772589204999936,-0.24583,0.01603,0.11709,0.65293,-0.48304,-0.47725,0.33556,-0.14340,0.00782,0.06348,
1530772589255000064,-0.25211,0.01342,0.11792,0.65071,-0.48033,-0.48195,0.33702,-0.13872,0.00171,0.03827,
1530772589305000192,-0.25755,0.01118,0.11880,0.64923,-0.47901,-0.48478,0.33769,-0.13375,-0.00097,0.01517,
1530772589354000128,-0.26076,0.00916,0.11907,0.65002,-0.47534,-0.48521,0.34072,-0.12840,-0.00260,-0.00602,
1530772589404000000,-0.26742,0.00927,0.11868,0.64839,-0.47539,-0.48500,0.34405,-0.14131,-0.00145,-0.00606,
1530772589453999872,-0.26831,0.00625,0.11873,0.64749,-0.47340,-0.48619,0.34681,-0.12992,-0.00668,0.00100,
1530772589504000000,-0.27519,0.00608,0.11838,0.64707,-0.47245,-0.48696,0.34781,-0.12190,-0.00286,-0.01125,
1530772589553999872,-0.27423,0.00399,0.11806,0.64651,-0.47294,-0.48570,0.34992,-0.10704,-0.00728,-0.01139,
1530772589604000000,-0.28058,0.00355,0.11753,0.64650,-0.47362,-0.48452,0.35066,-0.11436,-0.01784,-0.00672,
1530772589654000128,-0.28587,0.00291,0.11737,0.64637,-0.47493,-0.48395,0.34991,-0.11170,-0.01992,-0.00242,
1530772589704000000,-0.29049,0.00212,0.11690,0.64739,-0.47652,-0.48232,0.34811,-0.09528,-0.02025,-0.01398,
1530772589753999872,-0.29434,0.00135,0.11584,0.64818,-0.48173,-0.47835,0.34495,-0.07911,-0.02332,-0.02351,
1530772589804000000,-0.29769,0.00026,0.11452,0.64932,-0.49175,-0.47139,0.33817,-0.07866,-0.03450,-0.02681,
1530772589854000128,-0.28122,0.00048,0.11371,0.64894,-0.50149,-0.46516,0.33317,-0.07605,-0.01885,-0.02566,
1530772589903000064,-0.26080,0.00210,0.11352,0.64791,-0.50529,-0.46214,0.33365,-0.03576,-0.01516,-0.02483,
1530772589953000192,-0.24538,0.00374,0.11400,0.64692,-0.51461,-0.45617,0.32951,0.02714,-0.03227,-0.01919,
1530772590003000064,-0.24073,0.00192,0.11327,0.64760,-0.53049,-0.44497,0.31813,0.06417,-0.03496,-0.00961,
1530772590052999936,-0.23158,0.00157,0.11415,0.65109,-0.54610,-0.43079,0.30375,0.10902,-0.02937,0.00320,
1530772590102999808,-0.22486,0.00069,0.11463,0.65846,-0.56083,-0.41253,0.28586,0.10584,-0.01511,0.01631,
1530772590153000192,-0.21737,0.00157,0.11575,0.66278,-0.57468,-0.39664,0.27045,0.13903,0.01194,0.02004,
1530772590203000064,-0.20942,0.00277,0.11682,0.66944,-0.58916,-0.37462,0.25379,0.13195,0.03536,0.02699,
1530772590252999936,-0.20115,0.00547,0.11821,0.67380,-0.60131,-0.35577,0.24051,0.16754,0.06327,0.01239,
1530772590303000064,-0.19232,0.00868,0.11882,0.68028,-0.61431,-0.33040,0.22513,0.18213,0.07194,0.00681,
1530772590352999936,-0.18245,0.01280,0.11861,0.68365,-0.63022,-0.30202,0.21029,0.20593,0.08869,-0.01575,
1530772590403000064,-0.17225,0.01737,0.11825,0.68998,-0.64059,-0.27380,0.19650,0.20682,0.10467,-0.00549,
1530772590453000192,-0.16131,0.02265,0.11757,0.69543,-0.65053,-0.24507,0.18199,0.23118,0.10944,-0.01600,
1530772590502000128,-0.14925,0.02777,0.11709,0.70387,-0.65521,-0.21435,0.17122,0.25024,0.09631,0.00347,
1530772590552000000,-0.13652,0.03207,0.11811,0.71573,-0.65562,-0.18440,0.15456,0.25343,0.08171,0.03709,
1530772590601999872,-0.12341,0.03556,0.12024,0.72189,-0.65995,-0.15812,0.13539,0.26101,0.05903,0.04060,
1530772590652000000,-0.11054,0.03838,0.12164,0.72629,-0.66397,-0.13164,0.11963,0.24281,0.06036,0.03023,
1530772590701999872,-0.09857,0.04097,0.12403,0.72872,-0.66569,-0.11427,0.11299,0.22824,0.03195,0.06402,
1530772590752000000,-0.08728,0.04079,0.12593,0.73403,-0.66432,-0.09359,0.10542,0.20308,-0.02923,0.01474,
1530772590802000128,-0.07742,0.03795,0.12667,0.74025,-0.66200,-0.06887,0.09508,0.16972,-0.07073,0.03451,
1530772590852000000,-0.07004,0.03433,0.12795,0.75084,-0.65296,-0.04513,0.08857,0.10165,-0.06635,0.02363,
1530772590901999872,-0.06470,0.03123,0.12901,0.77577,-0.62441,-0.03050,0.08587,0.09237,-0.06752,0.04243,
1530772590952000000,-0.05999,0.02686,0.13138,0.79602,-0.60049,-0.01980,0.07334,0.06264,-0.10114,0.06185,
1530772591002000128,-0.05655,0.02176,0.13470,0.79793,-0.60044,-0.00193,0.05272,0.05378,-0.08559,0.06999,
1530772591051000064,-0.05242,0.01880,0.13732,0.79427,-0.60584,0.01151,0.04416,0.06430,-0.04851,0.05105,
1530772591101000192,-0.04827,0.01742,0.13880,0.78974,-0.61138,0.02196,0.04534,0.04798,-0.02725,0.02394,
1530772591151000064,-0.04482,0.01657,0.13915,0.78672,-0.61421,0.03614,0.05006,0.03108,-0.03183,0.00914,
1530772591200999936,-0.04202,0.01457,0.13962,0.77565,-0.62692,0.05381,0.04944,0.00691,-0.06943,0.00701,
1530772591250999808,-0.04084,0.01076,0.13966,0.76660,-0.63587,0.07976,0.04038,-0.00785,-0.08866,-0.00265,
1530772591301000192,-0.03860,0.00626,0.13942,0.75731,-0.64419,0.10165,0.03427,0.02272,-0.10536,-0.01265,
1530772591351000064,-0.03768,0.00009,0.13839,0.75709,-0.64195,0.11855,0.02579,0.00892,-0.13072,-0.04402,
1530772591400999936,-0.03709,-0.00642,0.13728,0.76275,-0.63194,0.13577,0.02050,0.01213,-0.12494,-0.01251,
1530772591451000064,-0.03505,-0.01146,0.13837,0.76952,-0.62447,0.13358,0.00589,0.05312,-0.10481,0.05100,
1530772591500999936,-0.03246,-0.01665,0.14104,0.78478,-0.60630,0.12543,-0.02803,0.03243,-0.14513,0.08342,
1530772591551000064,-0.03255,-0.02346,0.14535,0.79895,-0.58172,0.13417,-0.07268,-0.05527,-0.13365,0.08038,
1530772591601000192,-0.03671,-0.02976,0.14849,0.79892,-0.56742,0.17124,-0.10217,-0.12451,-0.12615,0.05061,
1530772591650000128,-0.04273,-0.03607,0.15091,0.78816,-0.55993,0.21656,-0.13556,-0.12154,-0.12642,0.05079,
1530772591700000000,-0.04757,-0.04267,0.15292,0.77992,-0.55219,0.24278,-0.16693,-0.10292,-0.13331,0.03297,
1530772591750000128,-0.05181,-0.04959,0.15367,0.77112,-0.54964,0.25904,-0.19018,-0.09172,-0.13718,0.01004,
1530772591800000000,-0.05670,-0.05724,0.15412,0.75621,-0.55623,0.27252,-0.21091,-0.12081,-0.15219,0.00397,
1530772591849999872,-0.06269,-0.06494,0.15388,0.73576,-0.56656,0.28791,-0.23403,-0.12483,-0.14961,-0.02172,
1530772591900000000,-0.06850,-0.07276,0.15224,0.71811,-0.57119,0.30355,-0.25675,-0.13643,-0.15644,-0.05620,
1530772591950000128,-0.07511,-0.08044,0.14870,0.70279,-0.56964,0.32331,-0.27759,-0.15248,-0.14604,-0.10045,
1530772592000000000,-0.08224,-0.08705,0.14304,0.69082,-0.56204,0.34681,-0.29427,-0.14238,-0.11726,-0.13950,
1530772592049999872,-0.08813,-0.09223,0.13640,0.68290,-0.55352,0.36780,-0.30329,-0.11978,-0.09017,-0.13383,
1530772592100000000,-0.09374,-0.09656,0.13057,0.67560,-0.54598,0.38444,-0.31254,-0.11978,-0.07250,-0.10362,
1530772592150000128,-0.10010,-0.09979,0.12692,0.66806,-0.54228,0.39294,-0.32439,-0.09406,-0.05966,-0.04421,
1530772592198999808,-0.10500,-0.10197,0.12550,0.65905,-0.54500,0.39410,-0.33661,-0.08660,-0.05222,-0.01842,
1530772592249000192,-0.10993,-0.10476,0.12522,0.64715,-0.55059,0.39466,-0.34971,-0.10516,-0.06663,-0.00773,
1530772592299000064,-0.11509,-0.10811,0.12458,0.64071,-0.54660,0.39638,-0.36552,-0.10127,-0.07086,-0.01013,
1530772592348999936,-0.12047,-0.11124,0.12424,0.63549,-0.54045,0.39792,-0.38174,-0.11674,-0.08027,0.00151,
1530772592398999808,-0.12676,-0.11514,0.12399,0.63060,-0.53084,0.40033,-0.40036,-0.12908,-0.08837,0.00169,
1530772592448999936,-0.13347,-0.11917,0.12377,0.62771,-0.51758,0.40082,-0.42123,-0.13533,-0.08876,0.00811,
1530772592499000064,-0.14034,-0.12283,0.12335,0.62383,-0.50645,0.39952,-0.44128,-0.13580,-0.08350,0.00097,
1530772592548999936,-0.14762,-0.12581,0.12254,0.62188,-0.49452,0.39518,-0.46103,-0.14884,-0.07954,0.00006,
1530772592599000064,-0.15544,-0.12850,0.12134,0.61743,-0.48517,0.38986,-0.48104,-0.14302,-0.06475,-0.01891,
1530772592648999936,-0.16204,-0.13057,0.11873,0.61452,-0.48076,0.38590,-0.49226,-0.09784,-0.04877,-0.03926,
1530772592698999808,-0.16651,-0.13260,0.11568,0.61850,-0.48460,0.37699,-0.49040,-0.05808,-0.04644,-0.03483,
1530772592748000000,-0.17013,-0.13433,0.11430,0.62132,-0.50000,0.35743,-0.48601,-0.04105,-0.03384,0.00917,
1530772592798000128,-0.17145,-0.13420,0.11434,0.61491,-0.53643,0.33440,-0.47150,0.01616,0.00919,0.00616,
1530772592848000000,-0.16994,-0.13188,0.11428,0.61138,-0.57733,0.30861,-0.44460,0.04015,0.03678,0.00911,
1530772592898000128,-0.16726,-0.12816,0.11425,0.61198,-0.61430,0.27856,-0.41294,0.05183,0.05195,-0.00708,
1530772592948000000,-0.16289,-0.12249,0.11481,0.62013,-0.64461,0.24904,-0.37136,0.07616,0.07707,0.03090,
1530772592997999872,-0.15767,-0.11582,0.11763,0.62793,-0.67163,0.21614,-0.32850,0.08175,0.09541,0.06959,
1530772593048000000,-0.15267,-0.10888,0.12220,0.63996,-0.68714,0.18618,-0.28918,0.07933,0.12669,0.11187,
1530772593098000128,-0.14907,-0.10154,0.12962,0.64493,-0.70324,0.15904,-0.25342,0.06098,0.13847,0.17328,
1530772593148000000,-0.14618,-0.09400,0.13854,0.64743,-0.71718,0.13361,-0.22053,0.04805,0.14548,0.17611,
1530772593197999872,-0.14399,-0.08670,0.14706,0.65729,-0.72166,0.10706,-0.18901,0.03880,0.13254,0.16936,
1530772593248000000,-0.14162,-0.07969,0.15501,0.66772,-0.72339,0.08012,-0.15634,0.05795,0.13397,0.15884,
1530772593298000128,-0.13869,-0.07322,0.16189,0.67464,-0.72697,0.05504,-0.11556,0.05095,0.10533,0.12882,
1530772593346999808,-0.13683,-0.06795,0.16732,0.68541,-0.72251,0.03861,-0.08183,0.02469,0.08839,0.11154,
1530772593397000192,-0.13616,-0.06338,0.17256,0.70159,-0.70987,0.01980,-0.05885,0.00988,0.06823,0.10120,
1530772593447000064,-0.13600,-0.05926,0.17640,0.72143,-0.69158,0.00967,-0.03400,0.01994,0.07001,0.07447,
1530772593496999936,-0.13551,-0.05546,0.18017,0.74384,-0.66828,-0.00393,-0.00939,0.02294,0.04383,0.08331,
1530772593546999808,-0.13456,-0.05318,0.18444,0.76907,-0.63894,-0.01700,0.00129,0.02277,0.02763,0.09613,
1530772593596999936,-0.13349,-0.05125,0.18903,0.79932,-0.59972,-0.03747,0.00378,0.02707,0.03215,0.07930,
1530772593647000064,-0.13237,-0.04938,0.19196,0.81972,-0.56989,-0.05540,0.01458,0.02158,0.03051,0.04691,
1530772593696999936,-0.13205,-0.04795,0.19385,0.83383,-0.54698,-0.07006,0.02511,0.00549,0.02706,0.02582,
1530772593747000064,-0.13263,-0.04635,0.19418,0.84330,-0.52966,-0.08427,0.03466,-0.00012,0.02343,-0.01699,
1530772593796999936,-0.13376,-0.04560,0.19244,0.84520,-0.52461,-0.09304,0.04204,-0.01108,0.00402,-0.06269,
1530772593846999808,-0.13453,-0.04556,0.18862,0.83714,-0.53661,-0.09457,0.04795,-0.01332,-0.00527,-0.10917,
1530772593896000000,-0.13584,-0.04662,0.18317,0.81961,-0.56394,-0.08697,0.05157,-0.01533,-0.03327,-0.14509,
1530772593946000128,-0.13698,-0.04896,0.17674,0.79811,-0.59598,-0.07249,0.05064,-0.00535,-0.05755,-0.16531,
1530772593996000000,-0.13817,-0.05242,0.16981,0.77791,-0.62419,-0.05470,0.04743,-0.00662,-0.07096,-0.17993,
1530772594046000128,-0.13935,-0.05621,0.16279,0.75812,-0.64958,-0.03666,0.04433,-0.01403,-0.07638,-0.16445,
1530772594096000000,-0.14047,-0.06019,0.15557,0.73931,-0.67197,-0.02045,0.03810,-0.02276,-0.08642,-0.15664,
1530772594145999872,-0.14166,-0.06427,0.14820,0.72273,-0.69040,-0.00434,0.03157,-0.02416,-0.09065,-0.14291,
1530772594196000000,-0.14289,-0.06788,0.14181,0.70754,-0.70616,0.00900,0.02540,-0.03011,-0.07735,-0.11585,
1530772594246000128,-0.14422,-0.07089,0.13669,0.69507,-0.71842,0.01609,0.02228,-0.03107,-0.07563,-0.08927,
1530772594296000000,-0.14544,-0.07369,0.13312,0.68786,-0.72531,0.01902,0.02036,-0.03250,-0.05590,-0.05146,
1530772594345999872,-0.14710,-0.07541,0.13160,0.68698,-0.72631,0.01002,0.02093,-0.05799,-0.04989,-0.01707,
1530772594396000000,-0.15026,-0.07723,0.13092,0.68943,-0.72401,-0.00266,0.02198,-0.08750,-0.04346,-0.00198,
1530772594444999936,-0.15455,-0.07898,0.13057,0.69539,-0.71786,-0.02142,0.02560,-0.10658,-0.04278,-0.00532,
1530772594494999808,-0.15938,-0.08053,0.12950,0.70439,-0.70765,-0.04498,0.03226,-0.10784,-0.02481,-0.02694,
1530772594545000192,-0.16464,-0.08116,0.12738,0.71123,-0.69819,-0.06872,0.04434,-0.11124,0.00493,-0.04283,
1530772594595000064,-0.17001,-0.08045,0.12423,0.71429,-0.69137,-0.09207,0.05757,-0.11864,0.02669,-0.07417,
1530772594644999936,-0.17586,-0.07817,0.11940,0.71105,-0.69033,-0.11088,0.07462,-0.11262,0.06223,-0.09802,
1530772594694999808,-0.18151,-0.07468,0.11430,0.70692,-0.68862,-0.13045,0.09513,-0.11399,0.06807,-0.09218,
1530772594744999936,-0.18779,-0.07091,0.10911,0.70160,-0.68768,-0.14848,0.11313,-0.12384,0.07247,-0.10553,
1530772594795000064,-0.19386,-0.06690,0.10388,0.69612,-0.68588,-0.16593,0.13209,-0.11782,0.07748,-0.10798,
1530772594844999936,-0.19992,-0.06265,0.09823,0.69475,-0.67937,-0.18019,0.15267,-0.11573,0.08820,-0.10102,
1530772594895000064,-0.20501,-0.05774,0.09435,0.69304,-0.67246,-0.19450,0.17223,-0.08897,0.09612,-0.05227,
1530772594944999936,-0.20842,-0.05291,0.09287,0.68950,-0.67082,-0.20272,0.18301,-0.04070,0.08191,-0.00075,
1530772594994999808,-0.20858,-0.04865,0.09314,0.69128,-0.66975,-0.20120,0.18187,0.05040,0.08109,0.01633,
1530772595044000000,-0.20509,-0.04547,0.09385,0.70223,-0.66359,-0.18895,0.17554,0.12176,0.05763,0.04923,
1530772595094000128,-0.19864,-0.04318,0.09751,0.70764,-0.66710,-0.16943,0.15971,0.16590,0.04930,0.08785,
1530772595144000000,-0.19070,-0.04190,0.10015,0.71759,-0.66636,-0.14026,0.14614,0.23687,0.03593,0.07619,
1530772595194000128,-0.18204,-0.04102,0.10315,0.72592,-0.66676,-0.10847,0.12927,0.23402,0.04225,0.09504,
1530772595244000000,-0.17268,-0.03941,0.10719,0.72283,-0.67716,-0.07858,0.11312,0.23228,0.02987,0.09722,
1530772595293999872,-0.16193,-0.03878,0.11126,0.71854,-0.68717,-0.05128,0.09417,0.23004,-0.00362,0.07614,
1530772595344000000,-0.15176,-0.03929,0.11434,0.71392,-0.69572,-0.02266,0.07598,0.21085,-0.01305,0.04172,
1530772595394000128,-0.14265,-0.04040,0.11611,0.70842,-0.70266,0.00559,0.06618,0.17812,-0.03448,0.03492,
